Año,Pais,Id_Pais,Crecimiento_PIB,Tasa_desempleo,Inflacion_PIB,Homicidios_intencionales,Muertes_Conflicto,Control_Corrupcion,Emisiones_CO2,Esperanza_vida,Migracion_neta,Poblacion_total
2020,Greenland,GRL,0.187608793759281,0.0,0.703000441093323,0.0,0.0,82.211540222168,0.0,71.6368292682927,-150.0,56367.0
2020,Grenada,GRD,-13.7566222572107,0.0,-0.299985587376284,11.3210903827337,0.0,65.8653869628906,324.5,74.924,0.0,123663.0
2020,Guam,GUM,-11.3921811427561,6.577,4.34738676790825,0.0,0.0,88.461540222168,0.0,76.612,-244.0,169231.0
2020,Guatemala,GTM,-1.79185769458479,3.359,2.87326020166152,18.9601645617879,0.0,12.9807691574097,16865.2,71.797,-23142.0,16858333.0
2020,Guinea,GIN,4.92026637242459,5.945,4.6939380285058,0.0,0.0,18.75,4537.9,59.327,-4364.0,13205153.0
2020,Guinea-Bissau,GNB,-2.39999999921721,3.605,0.102519750040116,0.0,0.0,7.21153831481934,329.0,59.999,-1394.0,2015828.0
2020,Guyana,GUY,43.4795559399402,15.589,-26.296049874977,19.6938793430021,0.0,48.0769233703613,2768.5,68.486,802.0,797202.0
2020,Haiti,HTI,-3.30550547260977,15.085,18.6851861279278,11.320619717256,0.0,8.17307662963867,3209.04,64.052,-33872.0,11306801.0
2020,Honduras,HND,-8.96476018404584,10.68,4.63418667466125,35.7941595747697,0.0,17.7884616851807,8835.4,71.462,-6199.0,10121763.0
2020,"Hong Kong SAR, China",HKG,-6.54479911001556,5.81,0.638327077046611,0.293295889224809,0.0,92.788459777832,0.0,85.4975609756098,0.0,7481000.0
2020,Hungary,HUN,-4.53555083281567,4.25,6.40166854073203,0.820464644511899,0.0,60.5769233703613,44769.3,75.5682926829269,9042.0,9750149.0
2020,Iceland,ISL,-7.24187203436699,5.48,4.05764258517083,1.36362768600563,0.0,94.711540222168,1446.6,83.0634146341463,2573.0,366463.0
2020,"Iran, Islamic Rep.",IRN,3.33028845926594,9.69,44.2649836337424,0.0,212.0,13.942307472229,616561.3,74.832,-156669.0,87290193.0
2020,Iraq,IRQ,-12.0367930931152,16.23,-11.220196181598,0.0,866.0,9.13461494445801,163511.5,69.123,71539.0,42556984.0
2020,Ireland,IRL,6.18453803881623,5.62,-1.56527857273824,0.667189770403826,0.0,91.3461532592773,33742.2,82.5560975609756,15320.0,4985382.0
2020,Isle of Man,IMN,-8.83623206955568,0.0,-0.206443169673065,0.0,0.0,0.0,0.0,80.588,235.0,84046.0
2020,Israel,ISR,-1.85728927811242,4.33,1.0414184276851,1.4273496987921,0.0,69.711540222168,58471.8,82.6487804878049,16569.0,9215100.0
2020,Jamaica,JAM,-9.89999999999999,6.5,3.44085524184395,47.262204719803,0.0,55.288459777832,5835.6,71.869,0.0,2820436.0
2020,Jordan,JOR,-1.60663627844973,19.21,-0.475217230907219,0.988221769043239,0.0,59.1346168518066,20974.1,75.184,18092.0,10928721.0
2020,Kazakhstan,KAZ,-2.50000000028746,4.89,4.21085829687233,3.19296191107306,0.0,42.3076934814453,211896.7,71.37,-12432.0,18755666.0
2020,Kenya,KEN,-0.272766327438816,5.616,4.94885283291357,3.57597789241596,94.0,21.1538467407227,19446.8,62.675,-17106.0,51985780.0
2020,Kiribati,KIR,-1.65745856353591,0.0,4.10647405029427,0.0,0.0,67.3076934814453,56.9,67.266,-296.0,126463.0
2020,"Korea, Dem. People's Rep.",PRK,0.0,3.064,0.0,0.0,0.0,1.44230771064758,52437.2,73.274,-1589.0,25867467.0
2020,Kosovo,XKX,-5.34027530229791,0.0,1.38110698371696,2.21464255818749,0.0,37.019229888916,0.0,76.567,-15050.0,1790133.0
2020,Kuwait,KWT,-8.85527888535746,3.331,-13.9109339374961,0.252267859389106,0.0,53.8461532592773,92308.9,76.92,-254177.0,4360444.0
2020,Kyrgyz Republic,KGZ,-8.39836429561723,4.63,6.12089546875451,1.74734308054439,0.0,13.4615383148193,9080.1,71.8,-14307.0,6579900.0
2020,Lao PDR,LAO,0.503031829708618,3.576,5.03450412472412,0.0,0.0,14.9038457870483,19178.9,68.497,-10303.0,7319399.0
2020,Latvia,LVA,-2.20298533825142,8.1,0.970729603669369,3.6899357529472,0.0,75.4807662963867,6928.3,75.1853658536585,-7381.0,1900449.0
2020,Lebanon,LBN,-21.3998996914321,12.971,85.5420423396925,2.26031660148685,0.0,12.0192308425903,21474.9,77.804,-115146.0,5662923.0
2020,Lesotho,LSO,-5.61940242631856,18.461,4.92821923722613,0.0,0.0,50.480770111084,2311.9,54.693,-1490.0,2254100.0
2020,Liberia,LBR,-2.98249127649473,3.842,-5.60789587759089,0.0,0.0,20.1923084259033,1179.5,60.948,-10119.0,5087584.0
2020,Libya,LBY,-29.7871479885529,20.343,-4.39759349195357,0.0,668.0,2.88461542129517,44467.0,72.472,-696.0,6653942.0
2020,Liechtenstein,LIE,0.0,0.0,0.0,2.58024563938487,0.0,95.6730804443359,141.996093,81.6585365853659,189.0,38756.0
2020,Lithuania,LTU,-0.0220737420901997,8.49,1.88881110005053,3.58122184552417,0.0,79.3269195556641,11693.8,74.9780487804878,-12625.0,2794885.0
2020,Luxembourg,LUX,-0.797435589222587,6.77,4.69451621916707,0.475888702322892,0.0,96.6346130371094,7853.1,82.1439024390244,6952.0,630419.0
2020,"Macao SAR, China",MAC,-54.2359000204747,2.57,-0.242183466882139,0.295734182287593,0.0,78.3653869628906,0.0,85.184,8441.0,676283.0
2020,Madagascar,MDG,-7.13767162152631,2.363,4.31114513705579,0.0,0.0,16.8269233703613,2745.45,65.182,-742.0,28225177.0
2020,Malawi,MWI,0.799998330902724,5.681,9.06116942932742,0.0,0.0,40.3846168518066,1640.0,63.717,-1775.0,19377061.0
2020,Malaysia,MYS,-5.53443529719299,4.54,-0.770874207888383,0.76204835344393,0.0,62.5,245139.3,75.938,57483.0,33199993.0
2020,Maldives,MDV,-33.4927957864882,5.34,0.415365510860525,0.0,0.0,43.75,1454.0,79.875,1134.0,514438.0
2020,Mali,MLI,-1.235450447077,3.53,0.532340177530827,0.0,580.0,24.519229888916,4150.7,58.633,-14978.0,21224040.0
2020,Malta,MLT,-8.61249055076287,4.35,1.60774156305727,1.3582790991893,0.0,64.4230804443359,1610.7,82.3487804878049,10854.0,515332.0
2020,Marshall Islands,MHL,-1.84159642400449,0.0,6.10324803456439,0.0,0.0,59.6153831481934,110.0,64.977,-1901.0,43413.0
2020,Mauritania,MRT,-0.938516150524208,11.137,6.62349281480034,1.02253955032934,0.0,23.5576915740967,3847.1,64.532,-1494.0,4498604.0
2020,Mauritius,MUS,-14.5973979957037,8.63,2.57056167625571,2.69681448420534,0.0,66.8269195556641,3720.2,74.1770731707317,-478.0,1266014.0
2020,"Micronesia, Fed. Sts.",FSM,-1.76541515225117,0.0,0.808820403806692,0.0,0.0,80.7692337036133,107.5,70.674,-635.0,112106.0
2020,Moldova,MDA,-8.27597831976949,3.82,5.57500940096507,3.01473622516773,0.0,32.211540222168,8611.2,70.166,-14278.0,2635130.0
2020,Monaco,MCO,-12.9651347068146,0.0,2.78478948666729,0.0,0.0,0.0,0.0,0.0,206.0,36922.0
2020,Mongolia,MNG,-4.55775197337685,6.59,3.70672176605325,6.22280369179212,0.0,35.0961532592773,21184.7,72.141,0.0,3294335.0
